FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
294	110106	179	878	114	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
295	110285	498	730	91	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
296	110783	419	589	133	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
297	111202	279	275	146	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
298	111481	219	313	129	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
299	111700	279	635	83	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
300	111980	219	207	195	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
301	112199	260	205	131	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
302	112458	458	282	156	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
303	112917	239	204	163	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
304	113156	160	763	143	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
305	113315	419	870	144	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
306	113734	399	639	77	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
307	114133	359	854	367	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
308	114492	239	859	862	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
309	114731	239	510	796	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
310	114970	199	311	764	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
311	115170	259	544	763	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
312	115429	219	513	711	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
313	115648	419	497	754	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
314	116067	399	544	764	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
315	116466	399	595	762	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
316	116864	1036	641	760	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
317	118040	100	670	803	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
318	118140	179	685	725	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
319	118320	379	525	778	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
320	118698	160	571	762	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
321	118858	379	502	729	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
322	119237	438	517	785	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
323	119675	239	673	775	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
324	119915	180	637	761	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
325	120094	598	498	885	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
326	120852	199	580	641	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
327	121051	219	609	263	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
328	121270	219	616	142	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
329	121629	80	354	293	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
330	121848	160	483	435	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
331	122008	539	862	612	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
332	122547	319	439	713	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
333	122865	379	253	780	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
334	123244	210	288	819	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
335	123454	826	142	824	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
336	124281	578	163	712	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
337	124859	658	156	814	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
338	125657	99	254	861	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
339	125756	579	397	812	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
340	126335	518	151	807	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
341	126853	339	329	806	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
342	127192	319	180	789	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
343	127511	339	267	946	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
344	127850	698	159	729	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
345	128547	479	157	788	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
346	129026	638	360	807	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
347	129664	638	247	793	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
348	130302	319	277	834	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
349	130621	698	163	822	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
350	131319	219	185	763	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
351	131538	299	154	746	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
352	131837	259	845	853	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
353	132096	219	927	821	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
354	132315	160	839	806	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
355	132475	199	847	723	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
356	132674	399	852	495	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
357	133073	219	284	482	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
358	133292	279	186	364	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
359	133571	219	248	73	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
360	133791	219	912	122	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
361	134010	339	849	111	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
362	134349	219	881	394	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
363	134568	279	839	350	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
364	134847	997	839	407	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
365	135844	179	834	291	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
366	136024	239	841	111	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
367	136263	399	928	123	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
368	136802	100	653	471	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
369	136901	179	219	706	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
370	137081	259	249	812	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
371	137340	239	175	814	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
372	137579	259	174	719	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
373	137838	299	344	807	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
374	138257	20	376	1196	ScreenRec
375	138576	120	370	817	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
376	138695	199	324	829	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
377	138895	199	266	833	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
378	139094	339	153	822	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
379	139433	439	162	856	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
380	139872	160	400	868	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
381	140031	319	360	864	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
382	140350	379	144	863	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
383	140729	279	347	850	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
384	141008	239	362	806	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
385	141247	478	413	850	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
386	141726	239	398	808	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
387	141965	239	236	778	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
388	142204	239	389	853	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
389	142444	499	152	863	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
390	142942	219	144	809	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
391	143161	399	177	712	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
392	143680	100	252	714	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
393	143780	199	267	746	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
394	143979	339	308	833	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
395	145015	120	458	718	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
396	145355	299	499	780	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
397	145654	179	294	783	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
398	145833	419	188	828	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
399	146252	319	275	915	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
400	146570	299	329	800	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
401	147448	180	883	792	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
402	147627	1156	223	834	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
403	148784	140	337	840	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
404	149043	60	342	1072	ScreenRec
405	149282	239	368	795	ScreenRec
406	149521	228	80	904	ScreenRec
407	149749	351	707	766	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
408	150099	239	513	228	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
409	150339	399	800	354	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
410	150737	419	407	490	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
411	151276	180	479	418	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
412	151455	239	570	248	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
413	151694	259	854	302	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
414	151954	239	405	334	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
415	152193	199	446	287	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
416	152392	319	700	661	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
417	152711	379	912	782	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
418	153090	199	979	782	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
419	153608	180	527	810	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
420	154007	100	540	756	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
421	154107	179	758	808	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
422	154286	259	739	741	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
423	154545	199	338	735	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
424	154745	179	282	740	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
425	154924	219	394	409	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
426	155144	159	461	246	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
427	155303	279	877	243	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
428	155582	140	851	304	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
429	155722	199	355	279	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
430	155921	160	677	753	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
431	156081	179	711	824	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
432	156260	180	517	816	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
433	156440	219	504	757	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
434	156659	180	903	763	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
435	156838	199	1014	748	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
436	157038	917	530	742	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
437	157955	160	882	751	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
438	158114	259	779	755	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
439	158373	140	1023	761	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
440	158513	897	988	766	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
441	159410	638	751	754	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
442	160048	140	837	305	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
443	160188	419	774	743	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
444	160606	439	733	757	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
445	161045	160	223	741	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
446	161204	419	262	740	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
447	161623	239	919	307	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
448	161862	199	387	316	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
449	162062	180	419	281	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
450	162241	179	281	268	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
451	162421	718	396	492	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
452	163138	219	312	507	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
453	163358	319	266	539	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
454	163677	299	313	546	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
455	163976	239	661	219	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
456	164215	139	745	163	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
457	164354	179	620	882	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
458	164534	239	523	827	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
459	164773	618	487	737	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
460	165391	359	681	873	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
461	166029	299	521	758	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
462	166328	618	780	748	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
463	166946	538	534	738	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
464	167704	179	512	729	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
465	167883	160	703	755	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
466	168043	299	508	734	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
467	168521	120	540	729	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
468	169100	100	563	679	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
469	169199	419	542	724	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
470	169618	199	812	749	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
471	169817	279	607	737	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
472	170096	199	836	752	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
473	170675	279	526	730	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
474	170954	1057	490	692	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
475	172010	120	477	731	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
476	172130	199	481	682	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
477	172329	319	530	741	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
478	172648	399	805	724	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
479	173047	120	753	716	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
480	173167	917	991	728	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
481	174084	319	723	756	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
482	174403	219	786	749	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
483	174622	439	734	723	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
484	175061	219	349	750	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
485	175280	160	242	733	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
486	175440	299	256	689	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
487	175738	957	246	724	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
488	176696	179	252	813	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
489	176875	917	256	738	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
490	177792	399	571	745	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
491	178191	140	427	363	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
492	178470	40	407	401	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
493	178649	279	809	360	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
494	178928	359	421	453	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
495	179287	379	435	202	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
496	179666	299	288	620	ScreenRec
497	180723	100	719	651	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
498	180823	140	632	291	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
499	180962	339	546	170	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
500	181301	219	304	121	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
501	181520	219	241	50	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
502	181740	339	613	274	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
503	182079	558	406	299	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
504	182776	100	605	318	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
505	182876	319	916	380	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
506	183195	419	950	406	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
507	183614	379	481	295	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
508	183992	180	876	262	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
509	184292	239	881	156	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
510	184531	180	962	129	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
511	184710	139	918	139	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
512	184969	259	435	281	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
513	185229	439	792	244	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
514	185667	279	493	298	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
515	185946	200	551	207	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
516	186146	339	399	306	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
517	186485	239	479	307	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
518	186724	319	374	306	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
519	187043	299	439	310	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
520	187342	299	378	309	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
521	187641	199	431	303	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
522	187840	538	492	309	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
523	188379	598	624	313	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
524	188977	478	552	313	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
525	189455	439	644	320	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
526	189894	1236	712	316	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
527	191130	219	419	336	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
528	191349	239	277	195	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
529	191589	319	542	197	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
530	191908	518	406	318	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
531	192566	259	592	299	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
532	192825	259	499	339	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
533	193084	120	537	237	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
534	193204	439	408	270	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
535	193762	160	442	371	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
536	193921	279	493	399	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
537	194360	379	507	391	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
538	194739	219	534	305	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
539	194958	319	560	175	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
540	195416	239	452	308	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
541	195656	558	522	437	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
542	196374	139	472	422	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
543	196633	239	528	408	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
544	196872	359	637	437	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
545	197231	259	427	433	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
546	197490	698	495	234	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
547	198347	1037	459	268	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
548	199384	259	555	243	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
549	199643	259	448	458	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
550	199903	200	627	593	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
551	200102	199	1024	788	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
552	200301	439	887	784	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
553	200740	658	800	699	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
554	201517	219	874	804	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
555	201737	578	817	843	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
556	202315	239	825	743	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
557	202554	777	794	701	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
558	203331	199	837	694	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
559	203531	359	916	769	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
560	203890	199	918	930	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
561	204089	439	959	917	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
562	204528	259	285	847	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
563	205206	239	938	335	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
564	205445	239	855	333	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
565	205684	578	938	109	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
566	206262	279	496	33	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
567	206541	558	464	17	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
568	207100	219	573	10	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
569	207319	160	612	28	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
570	207478	239	189	301	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
571	207718	339	224	194	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
572	208057	359	602	31	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
573	208415	498	662	22	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
574	208914	160	442	188	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
575	209073	159	215	231	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
576	209233	379	520	215	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
