FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
30	8702	319	951	517	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
31	9021	239	932	762	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
32	9260	638	750	703	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
33	9898	219	566	710	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
34	10118	658	427	707	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
35	10776	339	426	643	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
36	11114	159	229	621	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
37	11274	239	214	662	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
38	11513	179	476	834	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
39	11693	259	985	776	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
40	11952	299	591	832	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
41	12251	219	463	823	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
42	12470	239	375	824	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
43	12869	139	975	740	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
44	13009	140	917	338	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
45	13148	339	967	267	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
46	13487	179	726	112	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
47	13666	219	498	137	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
48	13886	618	300	182	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
49	14504	259	240	434	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
50	14763	199	242	483	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
51	14962	439	382	449	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
52	15401	239	317	434	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
53	15640	219	411	380	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
54	15860	159	360	371	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
55	16019	359	613	371	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
56	16378	358	953	349	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
57	16737	259	959	503	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
58	16996	159	887	487	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
59	17155	159	936	490	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
60	17315	239	612	158	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
61	17554	179	429	191	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
62	17734	259	688	134	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
63	17993	179	807	137	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
64	18172	219	580	140	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
65	18392	199	361	214	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
66	18591	179	297	195	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
67	18770	279	630	132	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
68	19049	339	745	136	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
69	19389	199	620	164	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
70	19588	199	434	245	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
71	19787	379	463	161	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
72	20166	199	303	433	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
73	20366	179	310	478	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
74	20545	179	394	494	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
75	20724	219	422	467	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
76	20944	399	654	471	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
77	21342	279	554	460	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
78	21781	199	977	817	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
79	21980	259	717	318	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
80	22239	120	809	303	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
81	22359	159	954	311	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
82	22519	179	657	259	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
83	22698	179	977	275	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
84	22877	279	536	132	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
85	23157	199	471	138	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
86	23356	239	288	179	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
87	23595	219	739	148	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
88	23815	199	658	134	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
89	24014	200	812	138	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
90	24214	219	981	323	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
91	24433	239	573	433	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
92	24672	239	307	469	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
93	24911	239	373	452	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
94	25150	319	235	474	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
95	25469	179	315	455	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
96	25649	219	377	447	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
97	25868	239	416	440	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
98	26107	259	656	117	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
99	26366	160	747	127	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
100	26526	399	621	116	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
101	26925	160	899	298	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
102	27084	439	947	352	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
103	27523	219	377	489	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
104	27742	160	303	495	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
105	27902	359	670	492	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
106	28261	140	712	474	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
107	28400	538	973	488	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
108	28938	199	920	497	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
109	29138	459	621	456	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
110	29596	179	723	473	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
111	29776	598	549	471	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
112	30374	239	567	785	No media
113	30613	199	737	795	ScreenRec
114	30813	139	148	941	ScreenRec
115	30952	259	33	982	ScreenRec
116	31211	319	51	880	ScreenRec
117	31530	159	548	831	ScreenRec
118	31690	199	762	761	ScreenRec
119	31889	219	342	1020	ScreenRec
120	32108	120	204	993	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
121	32228	199	407	612	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
122	32427	199	449	380	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
123	32627	180	391	255	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
124	32806	379	242	256	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
125	33185	239	232	149	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
126	33424	239	224	55	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
127	33663	359	433	452	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
128	34022	199	488	340	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
129	34222	140	560	284	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
130	34361	259	291	109	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
131	34620	180	277	268	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
132	34800	179	465	305	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
133	34979	180	400	302	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
134	35159	1077	222	270	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
135	36235	299	214	210	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
136	36534	419	449	308	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
137	36953	558	233	274	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
138	37511	200	285	293	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
139	37711	219	462	328	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
140	37930	777	421	323	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
141	38708	159	381	295	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
142	38867	179	418	309	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
143	39046	159	466	316	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
144	39206	359	396	435	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
145	39565	379	403	513	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
146	40083	139	419	390	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
147	40223	239	409	295	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
148	40462	259	504	293	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
149	40721	159	405	174	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
150	40881	199	395	76	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
151	41080	180	431	62	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
152	41259	299	250	65	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
153	41559	279	468	439	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
154	41838	239	393	471	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
155	42077	199	446	415	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
156	42276	239	463	334	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
157	42516	179	540	320	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
158	42815	140	583	311	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
159	42954	180	632	312	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
160	43134	199	475	317	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
161	43333	479	428	326	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
162	43812	199	556	315	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
163	44011	259	605	315	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
164	44270	239	572	235	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
165	44509	279	469	311	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
166	44789	279	531	318	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
167	45067	618	451	351	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
168	45685	140	417	377	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
169	45945	99	440	481	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
170	46044	917	506	453	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
171	46961	3110	411	437	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
172	50072	1994	514	436	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
173	52883	399	525	434	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
174	53282	2552	598	429	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
175	55833	2313	706	444	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
176	58306	638	715	458	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
177	58944	179	802	280	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
178	59123	857	719	439	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
179	59980	359	839	351	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
180	60340	339	547	506	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
181	60678	718	407	577	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
182	61396	219	554	448	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
183	61615	199	602	417	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
184	61815	578	303	317	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
185	62393	319	526	435	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
186	62871	159	647	436	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
187	63031	598	697	440	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
188	63629	359	488	607	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
189	63988	199	413	582	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
190	64187	199	481	502	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
191	64386	160	423	531	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
192	64546	359	430	267	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
193	64905	239	466	581	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
194	65144	478	414	549	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
195	65623	199	471	453	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
196	65822	259	543	411	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
197	66081	299	505	273	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
198	66380	199	456	507	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
199	66580	279	451	410	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
200	66859	279	411	519	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
201	67138	359	385	555	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
202	67497	120	346	538	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
203	67616	319	423	563	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
204	67936	219	487	579	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
205	68155	199	548	564	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
206	68354	1495	473	549	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
207	69849	279	533	537	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
208	70129	3250	594	525	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
209	73378	219	446	463	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
210	73598	199	449	508	No media
211	73956	139	417	851	ScreenRec
212	74096	538	788	768	ScreenRec
213	74754	140	627	498	ScreenRec
214	74894	140	769	620	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
215	75033	199	419	498	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
216	75232	179	466	314	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
217	75412	219	549	181	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
218	75631	159	772	232	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
219	75791	180	765	406	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
220	75970	179	882	443	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
221	76150	180	813	775	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
222	76329	359	954	925	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
223	76688	120	673	887	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
224	76807	180	645	217	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
225	76987	179	593	105	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
226	77166	199	343	75	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
227	77366	160	287	99	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
228	77525	239	215	101	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
229	77764	199	371	403	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
230	77964	199	288	514	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
231	78163	219	274	418	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
232	78383	219	550	213	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
233	78602	180	634	184	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
234	78781	439	751	242	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
235	79220	179	513	264	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
236	79399	179	439	248	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
237	79579	359	581	86	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
238	79938	180	300	102	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
239	80117	199	384	464	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
240	80317	139	730	472	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
241	80456	199	747	414	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
242	80655	180	815	394	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
243	80835	259	713	385	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
244	81094	299	803	398	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
245	81393	179	714	386	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
246	81572	379	835	400	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
247	81951	160	749	433	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
248	82111	200	826	908	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
249	82310	199	955	956	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
250	82510	179	996	934	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
251	82689	179	675	916	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
252	83028	140	411	893	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
253	83167	319	271	912	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
254	83486	179	250	945	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
255	83666	359	1117	695	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
256	84025	299	1060	66	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
257	84324	159	951	97	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
258	84483	199	748	301	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
259	84683	199	731	421	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
260	84882	240	405	483	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
261	85121	279	468	640	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
262	85400	159	470	449	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
263	85560	518	279	411	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
264	86078	219	781	428	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
265	86298	199	819	414	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
266	86497	159	867	437	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
267	86656	219	764	430	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
268	86876	179	791	371	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
269	87055	219	706	378	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
270	87275	199	831	411	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
271	87474	199	949	921	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
272	87673	179	963	965	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
273	87853	239	718	921	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
274	88092	359	478	914	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
275	88451	539	238	904	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
276	88989	399	481	927	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
277	89388	120	539	891	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
278	89707	159	492	856	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
279	89866	179	684	250	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
280	90046	160	711	179	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
281	90205	239	555	192	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
282	90444	219	776	234	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.godaddy.com/
