FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
32	11427	359	990	739	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
33	11786	319	742	721	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
34	12105	220	814	724	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
35	12324	179	988	731	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
36	12503	180	982	772	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
37	12683	120	1003	736	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
38	12802	439	1037	847	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
39	13241	120	1002	746	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
40	13500	1117	1000	746	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
41	14617	199	1020	894	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
42	14816	1136	1020	736	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
43	15952	359	993	760	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
44	16311	179	991	884	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
45	16491	419	999	757	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
46	17049	180	860	200	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
47	17228	120	850	113	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
48	17348	478	998	837	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
49	17827	439	996	764	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
50	18265	299	919	79	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
51	18564	458	1016	840	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
52	19023	439	993	763	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
53	19461	159	1061	872	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
54	19760	259	978	760	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
55	20020	300	910	388	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
56	20319	278	1017	783	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
57	20738	1136	998	760	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
58	21874	179	893	250	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
59	22053	179	1001	797	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
60	22233	658	1005	760	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
61	22891	199	938	130	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
62	23090	160	933	67	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
63	23249	359	981	807	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
64	23608	199	978	756	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
65	23808	419	749	741	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
66	24226	578	1013	735	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
67	24805	279	863	241	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
68	25084	219	869	48	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
69	25303	219	815	45	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
70	25522	179	699	37	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
71	25702	498	465	316	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
72	26200	538	882	432	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
73	26739	458	416	506	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
74	27197	160	455	521	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
75	27357	239	253	538	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
76	27596	159	298	524	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
77	27755	239	317	461	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
78	27994	239	284	814	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
79	28234	199	256	841	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
80	28433	758	256	729	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
81	29191	259	239	858	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
82	29450	219	472	778	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
83	29669	598	515	715	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
84	30267	359	569	676	ScreenRec
85	30626	199	168	959	ScreenRec
86	30826	399	57	971	ScreenRec
87	31224	139	272	962	ScreenRec
88	31364	199	630	717	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
89	31563	219	514	688	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
90	31783	259	678	212	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
91	32042	299	507	213	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
92	32341	359	693	195	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
93	32700	459	866	347	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
94	33158	219	694	179	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
95	33378	239	602	180	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
96	33617	438	519	190	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
97	34055	239	686	207	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
98	34295	219	588	461	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
99	34514	339	533	508	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
100	34853	379	658	197	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
101	35232	439	914	350	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
102	35670	199	872	320	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
103	35870	259	968	324	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
104	36129	399	942	201	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
105	36528	259	977	316	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
106	36787	319	1045	256	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
107	37106	379	872	346	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
108	37484	339	1000	355	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
109	37824	379	857	103	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
110	38202	279	910	227	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
111	38482	284	612	211	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
112	38766	114	917	289	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
113	38880	359	880	317	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
114	39239	220	968	330	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
115	39459	359	891	112	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
116	39817	279	231	5	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
117	40096	319	861	218	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
118	40415	299	975	251	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
119	40714	319	1014	261	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
120	41033	339	902	345	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
121	41373	757	855	327	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
122	42130	598	916	187	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
123	42728	339	906	288	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
124	43067	199	856	327	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
125	43266	438	965	324	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
126	43825	259	1052	241	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
127	44084	539	872	196	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
128	44622	678	978	269	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
129	45300	179	853	348	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
130	45480	219	948	343	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
131	45699	319	831	349	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
132	46018	379	922	351	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
133	46397	339	1013	367	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
134	46735	219	830	375	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
135	47094	120	416	360	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
136	47214	120	898	416	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
137	47334	120	913	464	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
138	47453	239	857	494	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
139	47692	219	864	626	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
140	47912	399	846	560	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
141	48310	219	857	765	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
142	48530	279	857	850	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
143	48809	199	874	897	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
144	49008	160	983	880	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
145	49168	458	537	702	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
146	49626	219	576	770	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
147	49846	379	223	719	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
148	50224	219	230	542	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
149	50444	179	193	571	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
150	50623	219	345	572	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
151	50842	179	332	494	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
152	51022	419	521	498	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
153	51441	179	567	481	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
154	51620	259	497	503	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
155	51879	279	341	227	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
156	52158	179	424	187	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
157	52338	399	230	124	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
158	52736	558	217	179	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
159	53295	239	578	234	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
160	53534	439	588	271	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
161	53973	358	472	276	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
162	54331	339	565	857	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
163	54670	160	497	863	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
164	54830	199	514	746	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
165	55029	299	395	215	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
166	55328	199	248	645	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
167	55528	299	174	703	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
168	55827	239	590	524	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
169	56066	558	513	501	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
170	56624	160	860	540	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
171	56784	239	872	471	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
172	57023	239	858	556	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
173	57262	200	879	689	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
174	57462	379	844	731	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
175	57840	239	1007	739	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
176	58080	179	1045	737	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
177	58259	379	897	749	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
178	58638	299	1017	758	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
179	58937	299	832	768	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
180	59236	259	907	777	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
181	59495	518	857	556	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
182	60013	618	1021	599	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
183	60632	279	850	789	ScreenRec
184	60911	538	480	263	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
185	61449	319	776	309	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
186	61768	279	757	356	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
187	62047	259	376	471	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
188	62306	180	637	437	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
189	62486	279	780	560	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
190	62765	199	753	799	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
191	62964	279	843	259	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
192	63243	239	821	220	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
193	63483	259	371	307	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
194	63742	159	461	316	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
195	63901	319	809	320	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
196	64220	439	406	460	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
197	64659	219	412	519	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
198	64878	379	273	536	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
199	65257	199	312	486	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
200	65456	239	490	767	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
201	65696	279	513	715	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
202	65975	459	723	734	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
203	66433	199	758	716	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
204	66633	199	998	737	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
205	66952	319	933	730	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
206	67271	518	817	264	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
207	67789	299	437	453	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
208	68088	339	834	399	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
209	68427	259	644	725	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
210	68686	439	715	729	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
211	69125	160	260	711	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
212	69285	179	289	497	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
213	69464	219	295	534	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
214	69683	399	445	529	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
215	70082	598	303	526	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
216	70680	399	443	481	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
217	71079	518	411	507	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
218	71597	817	275	527	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
219	72414	498	314	474	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
220	72913	379	294	532	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
221	73292	239	414	532	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
222	73531	419	462	527	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
223	73950	279	412	529	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
224	74229	399	296	487	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
225	74628	279	437	526	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
226	74907	199	427	488	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
227	75106	179	414	532	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
228	75286	419	418	482	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
229	75704	498	302	538	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
230	76203	139	336	442	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
231	76342	259	818	468	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
232	76601	299	780	736	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
233	76900	200	748	762	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
234	77100	259	746	724	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
235	77359	279	994	726	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
236	77638	219	846	246	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
237	77857	239	534	711	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
238	78097	479	591	44	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
239	78575	319	508	34	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
240	78894	1715	723	52	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
241	80609	359	574	469	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
242	80967	239	580	365	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
243	81207	399	394	521	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
244	81754	210	694	607	ScreenRec
245	81964	299	585	361	ScreenRec
246	82263	279	629	359	ScreenRec
247	82543	299	1296	449	ScreenRec
248	82842	239	531	451	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
249	83081	199	456	408	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
250	83280	319	769	420	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
251	83599	399	725	401	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
252	83998	319	429	433	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
253	84317	279	441	616	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
254	84596	419	788	444	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
255	85015	199	739	420	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
256	85214	279	917	517	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
257	85493	259	919	572	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
258	85752	239	973	918	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
259	85992	199	693	918	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
260	86191	299	713	153	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
261	86490	259	482	880	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
262	86749	299	858	143	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
263	87048	399	1011	45	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
264	87447	439	1103	48	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
265	87886	239	217	322	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
266	88125	239	272	116	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
267	88364	2472	983	47	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
268	90836	1954	1049	55	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
269	92790	818	988	44	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
270	93608	238	429	528	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
271	93847	259	431	448	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
272	94106	259	764	258	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
273	94365	199	850	263	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
274	94565	199	816	391	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
275	94764	219	372	560	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
276	94983	259	272	528	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
277	95243	140	447	412	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
278	95382	299	726	422	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
279	95681	319	543	261	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
280	96000	359	756	803	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
281	96359	339	827	653	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
282	96698	219	829	423	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
283	96917	279	966	887	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
284	97196	299	696	174	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
285	97496	977	970	108	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
286	98472	439	281	120	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
287	98911	179	583	235	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
288	99090	518	1028	120	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
