FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
29	9228	319	873	751	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
30	9547	199	790	666	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
31	9747	299	795	578	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
32	10045	279	417	888	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
33	10325	399	373	888	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
34	10723	399	221	690	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
35	11122	179	316	555	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
36	11302	299	430	523	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
37	11600	319	391	557	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
38	11920	179	493	408	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
39	12099	419	570	209	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
40	12518	339	456	315	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
41	12856	598	406	314	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
42	13455	419	483	305	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
43	13873	498	619	313	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
44	14372	299	666	302	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
45	14671	498	512	315	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
46	15169	718	586	454	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
47	15887	818	224	274	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
48	16704	199	281	278	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
49	16904	179	329	102	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
50	17083	160	375	98	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
51	17243	478	212	604	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
52	17721	259	259	562	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
53	17980	219	211	562	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
54	18200	438	558	683	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
55	18638	259	706	772	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
56	18898	299	978	926	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
57	19197	259	991	561	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
58	19456	339	995	618	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
59	19795	439	767	609	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
60	20233	678	473	528	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
61	20911	319	392	550	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
62	21230	180	580	364	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
63	21410	159	559	328	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
64	21569	559	598	439	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
65	22128	279	588	201	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
66	22406	159	478	319	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
67	22566	180	406	298	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
68	22746	319	618	300	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
69	23064	299	566	301	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
70	23364	239	652	305	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
71	23603	339	591	184	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
72	23942	279	446	347	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
73	24221	180	484	337	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
74	24400	738	408	298	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
75	25138	319	484	293	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
76	25457	1435	412	315	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
77	26892	259	635	365	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
78	27152	259	575	331	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
79	27411	180	683	419	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
80	27590	299	569	334	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
81	27889	1216	475	313	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
82	29105	1256	697	441	http://emine.ncc.metu.edu.tr/survey/web/pages/http/uk.yahoo.com/
83	30361	299	64	602	ScreenRec
84	30660	219	684	537	ScreenRec
85	30880	120	785	703	ScreenRec
86	31000	259	541	295	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
87	31258	200	451	104	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
88	31458	418	306	132	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
89	31877	319	322	-2	ScreenRec
90	32196	180	897	187	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
91	32375	219	968	308	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
92	32594	239	918	310	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
93	32833	359	971	307	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
94	33192	658	926	312	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
95	33850	319	973	326	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
96	34169	419	915	327	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
97	34588	239	973	321	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
98	34827	479	930	325	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
99	35306	339	973	328	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
100	35645	279	919	321	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
101	35924	239	972	325	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
102	36163	538	917	319	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
103	36821	139	911	312	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
104	36960	359	451	447	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
105	37320	239	976	340	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
106	37559	658	945	312	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
107	38217	239	455	207	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
108	38456	339	319	195	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
109	38795	239	967	313	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
110	39253	1017	931	310	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
111	40270	279	986	322	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
112	40549	818	943	315	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
113	41367	199	902	317	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
114	41566	359	954	326	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
115	41925	299	625	414	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
116	42224	299	559	405	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
117	42523	179	797	86	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
118	42702	239	747	52	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
119	42942	200	641	44	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
120	43141	159	374	29	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
121	43440	419	344	383	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
122	43859	299	482	424	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
123	44158	219	631	451	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
124	44377	219	718	457	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
125	44597	160	944	505	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
126	44756	299	962	314	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
127	45055	498	938	476	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
128	45553	399	989	484	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
129	45952	379	660	458	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
130	46331	419	719	468	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
131	46750	319	619	455	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
132	47069	359	683	464	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
133	47428	179	720	472	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
134	47607	239	373	451	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
135	47846	459	432	455	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
136	48305	997	319	455	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
137	49302	199	353	478	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
138	49501	638	453	476	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.avg.com/us-en/index.html
139	50139	419	133	980	ScreenRec
140	50558	758	365	662	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
141	51315	299	538	188	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
142	51614	319	661	360	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
143	51933	339	737	353	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
144	52272	419	673	235	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
145	52691	239	524	117	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
146	52930	239	351	103	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
147	53169	319	729	360	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
148	53668	4805	660	375	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
149	58473	259	467	115	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
150	58732	259	326	122	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
151	58991	219	727	445	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
152	59210	299	656	374	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
153	59509	299	382	630	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
154	59809	259	322	680	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
155	60068	439	648	392	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
156	60506	279	775	614	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
157	60786	219	728	703	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
158	61005	219	680	696	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
159	61224	159	475	654	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
160	61384	438	332	654	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
161	61822	498	663	224	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
162	62321	459	977	191	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
163	62779	249	968	53	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
164	63028	203	618	39	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
165	63231	266	572	49	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
166	63497	279	389	44	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
167	63776	239	240	34	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
168	64015	319	700	361	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
169	64334	199	735	243	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
170	64534	200	663	260	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
171	64733	219	884	647	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
172	64952	200	931	708	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
173	65152	159	874	714	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
174	65311	558	318	667	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
175	65869	459	384	688	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
176	66328	159	558	703	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
177	66487	279	507	694	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
178	66766	219	741	679	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
179	66986	239	688	667	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
180	67225	219	753	700	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
181	67445	239	933	703	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
182	67684	837	895	695	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
183	68521	179	798	741	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
184	68700	219	298	727	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
185	68920	319	302	677	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
186	69239	1236	365	688	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
187	70475	718	303	731	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
188	71193	459	369	736	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
189	71651	200	580	708	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
190	71851	857	491	707	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
191	72708	721	294	726	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
192	73429	216	325	693	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
193	73645	498	489	700	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
194	74143	419	551	700	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
195	74562	459	698	706	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
196	75021	220	739	695	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
197	75240	199	919	696	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
198	75439	219	880	713	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
199	75659	478	963	704	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
200	76137	618	943	615	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
201	76755	578	861	753	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
202	77333	299	601	861	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
203	77633	239	613	690	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
204	77872	419	739	688	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
205	78290	259	610	423	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
206	78550	379	875	268	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
207	78928	120	966	246	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
208	79048	219	941	87	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
209	79267	339	627	56	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
210	79606	279	156	556	ScreenRec
211	79885	259	255	999	ScreenRec
212	80145	778	52	631	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
213	80922	179	539	356	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
214	81102	299	579	166	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
215	81401	399	438	274	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
216	81799	299	277	109	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
217	82098	199	232	89	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
218	82298	279	289	37	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
219	82577	279	817	45	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
220	82856	359	980	264	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
221	83215	239	925	183	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
222	83454	139	794	182	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
223	83593	419	544	257	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
224	84012	518	427	288	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
225	84531	339	553	288	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
226	84870	797	436	287	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
227	85667	319	522	305	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
228	85986	459	258	178	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
229	86445	359	642	316	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
230	86803	339	547	304	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
231	87143	598	449	308	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
232	87741	219	573	277	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
233	87960	219	437	431	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
234	88179	2931	395	445	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
235	91110	3569	490	446	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
236	94679	1256	593	457	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
237	95935	1515	699	460	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
238	97589	259	682	416	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
239	97849	459	450	682	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
240	98307	239	551	522	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
241	98547	259	500	519	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
242	98806	419	658	441	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
243	99224	518	511	413	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
244	99743	299	582	188	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
245	100042	239	937	452	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
246	100281	279	904	360	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
247	100560	259	865	155	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
248	100819	458	481	415	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
249	101278	718	475	285	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
250	101996	199	819	210	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
251	102195	498	815	148	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
252	102693	259	1018	69	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
253	102953	219	439	115	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
254	103172	199	285	142	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
255	103371	459	218	121	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
256	103830	179	207	472	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
257	104009	459	224	395	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
258	104468	160	537	627	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
259	104627	219	489	499	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
260	104847	1196	404	528	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
261	106043	419	466	562	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
262	106462	917	507	552	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
263	107379	797	561	563	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
264	108176	598	615	558	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
265	108774	279	566	561	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
266	109053	479	407	548	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
267	109532	299	475	566	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
268	109831	299	527	545	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
269	110130	399	610	548	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
270	110529	299	571	577	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
271	110828	519	599	548	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
272	111346	256	91	927	ScreenRec
273	111602	183	93	437	ScreenRec
274	111785	299	43	448	ScreenRec
275	112084	200	633	560	ScreenRec
276	112283	199	559	495	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
277	112482	160	302	396	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
278	112642	199	505	117	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
279	112841	239	986	303	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
