FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
41	9809	239	509	141	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
42	10048	259	593	25	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
43	10307	299	798	39	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
44	10606	379	890	50	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
45	10985	279	385	26	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
46	11264	120	514	63	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
47	11384	399	813	358	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
48	11783	239	847	58	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
49	12022	299	601	21	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
50	12321	239	387	912	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
51	12560	199	323	989	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
52	12759	179	466	988	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
53	12939	239	759	995	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
54	13178	219	977	992	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
55	13397	140	1056	996	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
56	13537	200	746	981	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
57	13736	459	963	761	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
58	14195	439	748	761	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
59	14634	160	437	749	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
60	14793	538	263	755	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
61	15331	199	256	865	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
62	15531	299	254	770	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
63	15830	199	324	775	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
64	16029	299	193	786	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
65	16328	199	267	766	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
66	16528	259	414	508	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
67	16787	359	294	556	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
68	17146	319	448	560	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
69	17465	399	436	501	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
70	17863	159	-566	1458	ScreenRec
71	18023	279	-268	1380	ScreenRec
72	18302	219	386	513	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
73	18521	379	429	541	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
74	18900	638	482	547	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
75	19538	259	598	599	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
76	19797	1116	475	524	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
77	20914	479	447	495	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
78	21392	239	420	539	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
79	21632	797	461	498	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
80	22429	458	442	536	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
81	22887	818	450	493	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
82	23705	419	455	550	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
83	24124	159	444	483	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
84	24283	179	411	522	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
85	24463	159	452	522	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
86	24622	180	461	485	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
87	24801	279	418	486	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
88	25081	339	474	486	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
89	25420	199	369	288	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
90	25619	259	419	325	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
91	25878	139	311	325	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
92	26018	339	411	266	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
93	26357	139	343	330	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
94	26496	319	440	350	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
95	26815	179	353	360	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
96	26995	319	341	302	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
97	27314	259	428	351	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
98	27573	139	795	443	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
99	27712	259	502	53	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
100	27972	259	367	66	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
101	28231	159	424	68	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
102	28390	199	642	57	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
103	28590	857	729	62	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
104	29447	140	769	69	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
105	29587	239	718	69	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
106	29826	219	808	73	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
107	30045	539	725	66	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
108	30584	179	809	82	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
109	30763	419	723	75	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
110	31182	219	856	85	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
111	31401	558	722	80	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
112	31959	159	832	87	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
113	32118	279	860	140	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
114	32398	159	769	248	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
115	32557	279	707	71	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
116	32836	199	865	74	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
117	33035	359	795	86	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
118	33394	279	535	463	ScreenRec
119	33673	199	67	824	ScreenRec
120	33873	239	54	973	ScreenRec
121	34112	439	397	283	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
122	34551	339	633	220	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
123	34890	199	588	504	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
124	35089	199	505	652	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
125	35289	179	365	698	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
126	35468	140	300	689	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
127	35607	199	681	671	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
128	35807	219	517	62	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
129	36026	180	713	93	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
130	36206	219	958	104	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
131	36425	319	554	10	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
132	36744	159	340	239	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
133	36903	140	343	137	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
134	37043	199	588	125	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
135	37242	140	783	166	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
136	37382	299	1002	201	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
137	37681	279	670	262	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
138	37960	239	695	379	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
139	38199	219	656	401	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
140	38419	260	723	705	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
141	38678	279	911	702	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
142	38957	140	554	920	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
143	39097	219	325	898	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
144	39316	259	447	891	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
145	39575	179	508	719	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
146	39754	319	324	707	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
147	40073	259	419	84	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
148	40333	180	560	29	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
149	40512	139	662	35	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
150	40651	200	958	73	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
151	40851	120	1004	72	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
152	40971	359	919	65	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
153	41330	199	1011	76	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
154	41529	219	462	146	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
155	41748	279	344	231	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
156	42027	179	620	241	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
157	42207	159	667	248	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
158	42366	598	934	279	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
159	42964	239	662	367	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
160	43204	718	664	417	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
161	43921	180	624	200	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
162	44101	179	406	98	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
163	44280	139	738	96	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
164	44420	180	917	138	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
165	44599	199	1176	398	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
166	44799	179	335	49	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
167	44978	279	246	18	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
168	45257	219	280	28	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
169	45476	199	315	586	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
170	45676	120	326	529	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
171	45795	179	480	705	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
172	45975	160	547	709	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
173	46134	219	332	700	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
174	46354	219	678	717	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
175	46573	419	735	738	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
176	46992	219	679	741	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
177	47211	179	336	140	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
178	47390	120	275	-37	ScreenRec
179	47510	239	306	32	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
180	47749	219	371	24	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
181	47968	140	488	73	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
182	48108	279	892	718	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
183	48387	219	704	723	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
184	48607	558	738	786	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
185	49165	179	686	797	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
186	49344	160	655	684	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
187	49504	279	515	692	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
188	49783	319	341	703	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
189	50102	239	527	782	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
190	50341	239	495	806	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
191	50581	399	632	904	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
192	50979	159	921	665	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
193	51139	219	889	706	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
194	51358	179	510	696	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
195	51537	139	544	714	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
196	51677	259	497	747	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
197	51936	399	556	749	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
198	52335	239	505	771	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
199	52574	159	548	779	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
200	52733	319	339	699	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
201	53052	199	456	193	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
202	53252	139	479	159	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
203	53391	160	334	166	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
204	53551	219	729	170	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
205	53770	219	827	175	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
206	53990	259	1017	188	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
207	54249	319	643	155	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
208	54568	239	556	75	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
209	54807	379	981	124	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
210	55186	179	975	47	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
211	55365	259	590	25	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
212	55624	160	661	38	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
213	55784	239	441	804	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
214	56023	239	361	905	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
215	56262	160	652	919	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
216	56422	459	837	922	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
217	56881	159	953	928	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
218	57040	259	472	915	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
219	57299	179	590	767	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
220	57479	199	691	696	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
221	57678	179	649	320	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
222	57857	120	661	377	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
223	57977	140	486	231	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
224	58117	199	616	229	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
225	58316	120	661	228	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
226	58436	319	350	243	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
227	58754	140	711	248	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
228	58894	180	670	250	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
229	59074	239	962	271	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
230	59313	179	647	137	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
231	59492	219	393	172	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
232	59711	139	577	165	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
233	59851	179	727	170	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
234	60030	219	891	177	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
235	60250	279	1040	186	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
236	60529	279	529	96	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
237	60808	299	698	106	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
238	61107	379	796	215	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
239	61486	199	647	197	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
240	61685	179	649	247	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
241	61865	179	810	141	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
242	62044	239	540	108	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
243	62283	179	769	124	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
244	62463	359	939	73	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
245	62822	199	979	175	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
246	63021	379	619	145	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.babylon.com/
247	63400	479	932	296	ScreenRec
248	63878	299	577	605	ScreenRec
249	64177	199	128	874	ScreenRec
250	64377	279	55	1001	ScreenRec
251	64656	578	211	363	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
252	65234	179	279	409	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
253	65413	159	483	577	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
254	65573	199	636	577	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
255	65772	200	256	602	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
256	65972	379	662	557	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
257	66351	439	257	52	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
258	66789	199	251	110	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
259	66989	179	202	126	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
260	67168	120	264	124	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
261	67287	279	227	169	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
262	67567	558	242	219	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
263	68125	259	787	89	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
264	68384	120	636	206	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
265	68504	299	687	206	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
266	68803	279	885	314	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
267	69082	160	928	342	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
268	69242	339	507	-7	ScreenRec
269	69580	339	282	81	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
270	69919	159	410	44	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
271	70079	180	647	-3	ScreenRec
272	70258	219	919	22	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
273	70477	180	1035	46	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
274	70657	199	794	94	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
275	70857	179	238	197	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
276	71036	199	208	136	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
277	71235	299	261	154	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
278	71534	179	762	251	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
279	71714	239	895	97	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
280	71953	179	883	35	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
281	72132	219	602	-2	ScreenRec
282	72352	239	1052	40	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
283	72591	239	516	1	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
284	72830	179	220	515	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
285	73009	160	197	446	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
286	73169	279	634	451	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
287	73448	259	230	719	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
288	73707	219	499	703	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
289	73927	180	554	761	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
290	74106	119	499	763	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
291	74226	678	644	769	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
292	74903	299	541	760	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
293	75203	319	500	731	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
294	75522	199	516	905	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
295	75721	179	594	891	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
296	75900	219	481	890	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
297	76120	279	620	899	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
298	76399	299	510	745	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
299	76698	379	540	765	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
300	77077	140	576	761	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
301	77216	259	647	801	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
302	77475	259	694	792	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
303	77735	159	751	796	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
