FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
31	8033	279	734	391	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
32	8312	200	916	295	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
33	8512	2133	659	391	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
34	10764	259	535	536	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
35	11024	319	381	748	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
36	11343	339	746	325	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
37	11682	159	664	272	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
38	11841	299	935	306	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
39	12140	239	680	534	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
40	12379	479	664	414	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
41	12858	379	610	384	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
42	13237	299	542	387	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
43	13536	299	664	434	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
44	13835	299	625	300	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
45	14134	200	646	400	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
46	14334	299	563	284	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
47	14632	199	458	237	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
48	14832	199	593	758	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
49	15031	199	559	698	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
50	15230	279	519	718	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
51	15509	538	316	706	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
52	16048	479	369	704	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
53	16526	139	301	556	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
54	16666	279	288	517	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
55	16945	239	392	234	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
56	17184	139	323	259	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
57	17324	140	275	615	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
58	17463	319	264	519	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
59	17782	140	311	516	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
60	17922	498	307	697	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
61	18420	239	357	706	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
62	18660	997	302	699	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
63	19657	239	399	723	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
64	19896	379	363	715	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
65	20274	260	545	712	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
66	20534	298	483	716	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
67	20833	379	546	725	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
68	21212	199	734	720	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
69	21411	837	688	714	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
70	22248	419	734	712	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
71	22667	160	776	708	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
72	22826	339	933	719	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
73	23166	372	898	713	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
74	23537	525	937	712	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
75	24062	399	982	714	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
76	24461	219	853	294	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
77	24681	319	847	198	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
78	25000	180	998	172	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
79	25179	199	495	127	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
80	25378	180	353	113	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
81	25558	279	728	365	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
82	25837	439	935	50	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
83	26276	299	1009	42	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
84	26575	559	905	46	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
85	27133	259	462	33	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.babylon.com/
86	27392	179	754	486	No media
87	27572	578	38	308	ScreenRec
88	28150	259	840	118	ScreenRec
89	28409	359	75	823	ScreenRec
90	28768	259	624	214	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
91	29027	180	922	308	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
92	29206	259	448	143	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
93	29466	499	285	171	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
94	29964	199	747	40	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
95	30164	399	291	36	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
96	30562	199	330	242	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
97	30761	220	890	230	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
98	30981	259	375	170	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
99	31240	160	318	209	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
100	31399	359	661	484	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
101	31758	299	947	527	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
102	32057	239	725	729	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
103	32296	160	545	632	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
104	32456	259	512	464	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
105	32715	259	434	163	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
106	32975	179	898	210	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
107	33154	279	982	297	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
108	33433	179	940	297	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
109	33612	259	382	243	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
110	33872	319	249	488	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
111	34191	219	509	499	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
112	34410	239	268	491	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
113	34649	199	341	484	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
114	34849	219	376	471	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
115	35068	498	225	506	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
116	35566	179	413	492	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
117	35746	279	529	503	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
118	36025	219	256	518	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
119	36244	259	356	481	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
120	36503	259	416	496	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
121	36762	399	620	488	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
122	37161	558	672	487	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
123	37719	219	305	496	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
124	37939	179	251	508	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
125	38118	439	933	497	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
126	38557	119	1000	484	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
127	38676	239	537	392	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
128	38916	159	581	401	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
129	39075	259	349	406	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
130	39334	199	970	733	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
131	39534	199	1016	779	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
132	39733	259	331	432	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
133	39992	159	412	424	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
134	40152	199	361	189	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
135	40351	379	301	188	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
136	40730	219	889	218	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
137	40949	199	717	56	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
138	41149	219	461	35	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
139	41368	219	260	41	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
140	41587	199	278	553	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
141	41787	259	251	529	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
142	42046	219	657	690	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
143	42265	179	621	593	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
144	42445	239	569	505	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
145	42684	239	449	421	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
146	42923	199	393	417	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
147	43122	259	246	518	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
148	43382	199	387	723	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
149	43581	219	245	651	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
150	43800	239	791	590	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
151	44040	518	989	780	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
152	44558	220	720	398	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
153	44778	318	567	392	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
154	45096	439	940	489	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
155	45535	199	304	500	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
156	45734	598	227	506	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
157	46332	518	377	477	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
158	46851	399	348	436	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
159	47249	419	429	508	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
160	47668	379	636	489	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
161	48047	199	301	457	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
162	48246	419	210	435	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
163	48665	120	215	473	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
164	48964	179	296	467	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
165	49143	299	234	471	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
166	49622	219	276	454	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
167	49841	179	336	417	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
168	50021	219	407	418	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
169	50240	239	586	212	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
170	50479	179	642	391	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
171	50659	199	455	265	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
172	50858	160	472	193	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
173	51018	199	689	194	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
174	51755	120	810	168	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
175	51875	499	480	129	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
176	52373	239	435	84	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
177	52613	359	475	114	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
178	52972	777	288	188	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
179	53749	159	306	255	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
180	53908	180	596	150	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
181	54088	319	709	145	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
182	54407	239	988	304	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
183	54646	259	935	300	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
184	54905	299	979	308	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
185	55204	219	547	269	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
186	55424	339	991	290	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
187	55763	179	504	271	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
188	55942	538	237	499	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
189	56480	219	395	479	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
190	56700	160	336	470	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
191	56859	219	437	477	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
192	57078	379	951	261	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
193	57457	638	1001	303	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
194	58095	179	761	584	ScreenRec
195	58275	219	134	382	ScreenRec
196	58615	158	-96	433	ScreenRec
197	58773	279	13	364	ScreenRec
198	59052	459	624	153	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
199	59511	259	565	289	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
200	59770	299	483	193	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
201	60069	179	787	211	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
202	60248	239	966	259	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
203	60488	239	906	169	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
204	60727	199	294	-13	ScreenRec
205	60926	180	242	8	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
206	61106	279	744	345	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
207	61385	279	491	729	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
208	61664	359	932	243	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
209	62023	219	928	179	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
210	62242	359	865	169	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
211	62601	319	921	303	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
212	62920	199	848	324	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
213	63120	578	840	195	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
214	63698	139	926	248	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
215	63837	299	464	272	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
216	64136	239	325	590	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
217	64376	179	339	160	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
218	64555	140	264	101	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
219	64694	259	504	22	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
220	64954	239	251	229	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
221	65193	279	184	417	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
222	65472	199	808	462	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
223	65671	219	172	675	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
224	65891	220	166	620	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
225	66111	299	508	735	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
226	66409	259	542	833	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
227	66668	339	529	784	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
228	67007	308	481	766	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
229	67315	450	528	757	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
230	67765	179	493	753	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
231	67944	120	540	761	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
232	68064	219	484	758	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
233	68283	299	533	752	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
234	68582	518	576	757	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
235	69100	259	661	754	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
236	69360	379	624	759	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
237	69739	239	686	773	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
238	69978	539	550	774	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
239	70516	638	701	757	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
240	71154	299	931	832	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
241	71453	1336	861	910	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
242	72789	259	609	897	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
243	73048	219	499	873	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
244	73268	179	570	812	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
245	73447	279	645	781	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
246	73726	159	382	808	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
247	73885	180	886	881	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
248	74065	219	373	853	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
249	74284	180	219	766	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
250	74464	239	168	793	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
251	74703	379	175	739	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
252	75082	199	274	838	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
253	75281	319	163	810	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
254	75600	120	204	810	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
255	75879	199	421	811	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
256	76079	299	310	812	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
257	76378	239	181	811	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
258	76617	399	144	848	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
259	77016	1495	166	765	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
260	78511	299	260	925	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
261	78810	339	146	840	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
262	79149	479	172	759	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
263	79627	219	313	818	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
264	79847	199	322	964	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
265	80046	200	239	980	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
266	80246	263	773	648	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
267	80509	175	847	524	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
268	80684	279	953	618	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
269	80963	239	651	249	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
270	81203	398	531	248	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.bbc.co.uk/
271	81601	220	396	224	No media
272	81821	179	719	587	ScreenRec
273	82000	179	81	393	ScreenRec
274	82179	279	114	371	ScreenRec
275	82459	379	993	754	ScreenRec
276	82837	259	341	230	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
277	83096	219	704	23	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
278	83316	219	368	322	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
279	83535	399	836	389	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
280	83934	300	869	777	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
281	84233	219	857	355	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
282	84452	319	772	206	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
283	84771	199	-318	582	ScreenRec
284	85888	219	483	329	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.apple.com/
