FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	StimuliName
275	105093	1076	393	416	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
276	106170	160	500	416	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
277	106329	139	559	410	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
278	106469	120	-48	695	ScreenRec
279	106588	199	335	598	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
280	106788	239	468	563	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
281	107027	459	405	551	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
282	107485	778	387	501	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
283	108263	618	451	534	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
284	108881	1176	494	531	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
285	110057	618	570	527	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
286	110675	279	532	525	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
287	110954	259	402	533	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/uk.yahoo.com/
288	112410	180	761	736	ScreenRec
289	112590	252	747	339	ScreenRec
290	112842	326	547	316	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
291	113168	239	468	213	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
292	113407	179	682	147	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
293	113586	239	646	115	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
294	113825	140	725	107	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
295	113965	179	358	42	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
296	114144	279	297	37	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
297	114424	419	970	44	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
298	114843	279	553	207	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
299	115121	239	442	205	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
300	115361	518	490	121	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
301	115879	299	443	208	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
302	116178	399	433	254	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
303	116577	818	304	171	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
304	117394	239	394	392	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
305	117633	199	353	381	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
306	117952	100	377	371	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
307	118052	299	578	262	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
308	118351	299	631	271	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
309	118650	200	719	286	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
310	118850	139	827	93	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
311	118989	239	751	50	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
312	119229	199	628	41	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
313	119428	419	979	58	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
314	119847	339	528	51	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
315	120185	260	713	130	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
316	120445	299	629	150	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
317	120744	439	636	271	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
318	121182	239	717	285	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
319	121422	259	625	293	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
320	121681	179	310	374	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
321	121860	279	246	381	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
322	122139	518	352	383	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
323	122658	339	361	423	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
324	122997	279	328	458	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
325	123276	179	684	443	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
326	123455	179	641	436	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
327	123635	658	955	455	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
328	124293	857	962	664	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
329	125150	578	770	645	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
330	125728	120	575	622	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
331	125848	339	617	611	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
332	126187	159	396	605	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
333	126346	1057	243	639	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
334	127403	199	285	661	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
335	127602	1615	240	714	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
336	129217	399	291	706	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
337	129616	837	240	706	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
338	130453	698	407	704	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
339	131151	578	290	693	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
340	131729	877	410	726	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
341	132606	598	406	657	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
342	133205	179	453	656	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
343	133384	1097	584	663	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
344	134481	438	755	712	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
345	134919	159	793	705	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
346	135078	1535	767	677	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
347	136614	279	822	399	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
348	136893	578	667	452	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
349	137471	299	630	382	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
350	137770	319	721	251	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
351	138089	399	658	274	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
352	138488	399	422	383	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
353	138887	299	587	385	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
354	139186	459	374	440	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
355	139644	279	439	461	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
356	139923	299	964	792	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
357	140222	359	795	851	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
358	140581	159	565	851	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
359	140741	618	391	851	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
360	141359	239	965	825	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
361	141598	259	269	691	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
362	141857	259	222	713	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
363	142116	458	276	702	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.avg.com/us-en/index.html
364	142575	120	55	739	ScreenRec
365	143931	100	715	422	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
366	144030	419	458	444	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
367	144449	578	461	629	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
368	145027	399	445	452	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
369	145426	259	287	491	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
370	145685	299	284	433	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
371	145984	120	276	394	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
372	146104	219	439	430	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
373	146323	199	269	543	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
374	146522	359	279	428	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
375	146881	339	726	442	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
376	147220	179	736	292	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
377	147400	159	736	244	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
378	147559	259	944	122	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
379	147818	239	1002	81	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
380	148058	419	979	35	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
381	148476	339	1092	41	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
382	148815	458	1005	45	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
383	149274	279	896	843	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
384	149553	359	949	969	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
385	149912	339	985	874	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
386	150251	239	635	959	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
387	150490	159	471	969	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
388	150649	219	232	984	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
389	150869	319	248	919	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
390	151188	359	232	135	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
391	151547	359	282	28	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
392	151905	319	197	30	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
393	152225	3928	974	36	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
394	156152	299	986	102	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
395	156451	239	782	105	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
396	156690	140	837	109	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
397	156830	279	1011	107	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
398	157109	159	973	104	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
399	157269	199	297	87	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
400	157468	179	210	93	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
401	157647	299	633	232	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
402	157947	239	745	240	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
403	158186	179	751	92	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
404	158365	319	714	106	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
405	158684	339	434	219	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
406	159023	319	348	286	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
407	159342	159	445	290	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
408	159502	199	407	293	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
409	159701	558	507	295	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
410	160259	120	393	269	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
411	160379	259	562	236	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
412	160638	179	507	238	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
413	160817	239	417	242	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
414	161057	279	688	247	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
415	161336	299	584	249	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
416	161635	279	721	259	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
417	161914	199	490	245	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
418	162113	240	413	240	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
419	162353	199	520	243	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
420	162552	259	608	252	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
421	162811	239	560	249	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
422	163050	179	716	261	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
423	163230	199	470	237	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
424	163429	299	398	249	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
425	163728	199	474	233	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
426	163928	180	522	236	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
427	164107	259	603	249	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
428	164366	299	519	186	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
429	164665	199	689	192	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
430	164865	259	871	252	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
431	165124	279	885	770	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
432	165403	239	971	924	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
433	165642	279	931	948	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
434	165921	180	984	851	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
435	166101	339	439	158	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.godaddy.com/
436	166440	159	539	353	ScreenRec
437	166599	219	86	500	ScreenRec
438	166818	558	50	552	ScreenRec
439	167377	319	260	310	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
440	167815	220	292	168	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
441	168035	319	373	248	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
442	168354	219	747	347	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
443	168573	239	412	440	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
444	168812	518	334	460	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
445	169331	339	292	509	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
446	169670	299	275	833	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
447	169969	239	502	807	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
448	170208	219	511	744	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
449	170427	199	751	410	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
450	170627	478	424	469	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
451	171105	359	430	507	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
452	171464	459	295	506	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
453	171922	179	386	73	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
454	172102	299	400	28	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
455	172401	140	372	397	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
456	172540	1117	301	511	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
457	173657	239	409	527	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
458	173896	399	467	516	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
459	174295	339	421	528	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
460	174634	478	440	471	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
461	175112	299	448	511	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
462	175411	199	523	783	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
463	175611	459	511	739	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
464	176069	438	731	754	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
465	176508	698	262	748	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
466	177206	179	930	788	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
467	177385	259	972	761	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
468	177644	419	727	748	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
469	178063	259	538	734	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
470	178322	399	501	736	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
471	178721	219	816	424	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
472	178940	239	836	172	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
473	179179	319	791	757	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
474	179499	160	810	113	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
475	179658	119	650	45	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
476	179778	160	377	89	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
477	179937	160	312	232	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
478	180097	179	437	260	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
479	180276	219	396	328	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
480	180495	219	433	474	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
481	180715	399	403	513	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
482	181113	658	457	515	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
483	181771	199	333	1002	ScreenRec
484	181971	459	338	955	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
485	182429	439	276	955	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
486	182868	139	223	957	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
487	183008	359	760	955	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
488	183366	199	682	963	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
489	183566	200	574	770	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
490	183765	179	511	724	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
491	184104	140	370	685	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
492	184244	259	253	771	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
493	184503	439	402	474	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
494	184941	399	448	455	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
495	185340	199	342	463	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
496	185539	459	813	455	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
497	185998	240	750	660	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
498	186238	219	719	738	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
499	186457	140	678	732	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
500	186596	140	313	627	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
501	186736	140	344	512	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
502	186875	379	287	512	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
503	187254	299	335	301	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
504	187553	160	340	250	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
505	187713	239	439	244	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
506	187952	279	341	325	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
507	188231	199	433	317	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
508	188431	279	291	316	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
509	188710	239	572	36	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
510	188949	259	490	34	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
511	189208	259	606	32	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
512	189467	379	493	32	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
513	189846	1077	717	40	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
514	190923	478	515	34	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
515	191401	359	704	30	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
516	191760	359	809	36	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
517	192119	259	926	30	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
518	192378	459	726	37	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
519	192837	299	791	273	http://emine.ncc.metu.edu.tr/survey/web/pages2/http/www.apple.com/
520	193135	299	880	487	ScreenRec
521	193435	299	72	602	ScreenRec
522	193734	459	48	573	ScreenRec
523	194192	239	294	407	ScreenRec
524	194432	259	385	92	ScreenRec
525	194691	139	548	243	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
526	194830	239	506	207	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
527	195070	498	689	214	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
528	195568	259	790	765	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
529	195827	199	861	629	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
530	196026	220	843	570	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
531	196246	399	513	483	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
532	196645	399	298	511	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
533	197043	319	353	541	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
534	197362	379	237	62	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
535	197741	219	222	13	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
536	197960	279	839	227	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
537	198240	399	866	115	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
538	198638	299	849	311	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
539	198937	139	339	220	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
540	199077	399	217	143	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
541	199476	239	284	110	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
542	199715	259	244	441	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
543	199974	259	313	514	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
544	200233	179	206	603	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
545	200413	219	312	595	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
546	200632	479	402	599	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
547	201110	299	205	601	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
548	201409	359	243	598	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
549	201769	199	187	449	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
550	201968	219	195	385	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
551	202187	1096	241	600	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
552	203284	219	318	579	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
553	203503	498	507	492	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
554	204001	479	398	582	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
555	204480	219	666	534	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
556	204699	299	655	499	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
557	204998	379	664	404	http://emine.ncc.metu.edu.tr/survey/web/pages/http/www.bbc.co.uk/
